1746338632.7831385,2.515375,0.2685,-38.62499999999969,-22.395,0
1746338632.8060389,2.549125,0.667375,-4.874999999999741,-18.40625,0
1746338632.8266635,2.56425,1.076625,10.250000000000092,-14.31375,0
1746338632.8471892,2.56575,0.7785,11.75000000000015,-17.294999999999998,0
1746338632.8674068,2.5635,0.276375,9.500000000000064,-22.31625,0
1746338632.8871276,2.5616250000000003,0.319375,7.625000000000437,-21.88625,0
1746338632.9068394,2.5635,0.740375,9.500000000000064,-17.67625,0
1746338632.9265437,2.56325,1.0831250000000001,9.250000000000203,-14.248749999999998,0
1746338632.9462557,2.562,0.998625,8.000000000000007,-15.093749999999998,0
1746338632.9659622,2.56075,0.432,6.750000000000256,-20.759999999999998,0
1746338632.9855778,2.55975,0.28225,5.750000000000366,-22.2575,0
1746338633.0052688,2.55875,0.40325,4.750000000000032,-21.0475,0
1746338633.0250063,2.56175,1.04775,7.750000000000146,-14.6025,0
1746338633.0451303,2.5616250000000003,1.04325,7.625000000000437,-14.647499999999999,0
1746338633.0649707,2.56075,0.58925,6.750000000000256,-19.1875,0
1746338633.0847337,2.55925,0.275125,5.250000000000199,-22.32875,0
1746338633.1049478,2.5595,0.3775,5.50000000000006,-21.305,0
1746338633.124653,2.560375,1.007125,6.375000000000242,-15.00875,0
1746338633.1444914,2.5645000000000002,1.063,10.500000000000398,-14.45,0
1746338633.1642337,2.562875,0.775875,8.875000000000188,-17.32125,0
1746338633.1839635,2.558625,0.27087500000000003,4.625000000000323,-22.371249999999996,0
1746338633.2036915,2.5608750000000002,0.322875,6.875000000000409,-21.85125,0
1746338633.223292,2.560625,0.7155,6.625000000000103,-17.924999999999997,0
1746338633.2430112,2.56175,1.081,7.750000000000146,-14.27,0
1746338633.2627895,2.5616250000000003,0.9885,7.625000000000437,-15.194999999999999,0
1746338633.282731,2.5605,0.381875,6.500000000000394,-21.26125,0
1746338633.3025033,2.5580000000000003,0.289375,4.000000000000448,-22.186249999999998,0
1746338633.3222518,2.5605,0.461,6.500000000000394,-20.47,0
1746338633.3422873,2.56375,1.079375,9.75000000000037,-14.286249999999999,0
1746338633.3621047,2.56225,1.03025,8.250000000000313,-14.777499999999998,0
